# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
3750 62.976 2.85447 2.26819 -2.4897 -0.0196608 0.088631
3800 62.6375 2.80269 2.02728 -2.5349 -0.215603 0.0861224
3850 62.4343 2.57121 1.94029 -2.59521 -0.139845 0.0846762
3900 62.1312 2.39641 2.18398 -2.48293 -0.0610869 -0.145138
3950 62.2385 2.61867 1.89117 -2.42619 -0.0718163 -0.0378492
4000 62.364 2.62254 2.00458 -2.58796 -0.148973 0.200916
4050 62.279 2.58475 2.07959 -2.72188 0.0187618 0.166127
4100 62.3232 2.92386 2.01361 -2.56255 -0.10239 0.238043
4150 62.7521 2.8107 2.06312 -2.6743 -0.020981 -0.0412276
4200 63.022 2.47128 2.42632 -2.56892 0.334562 -0.0631205
4250 62.9073 2.60435 2.5484 -2.56409 0.326855 0.000629919
4300 62.7529 2.4371 2.43743 -2.59234 0.138047 -0.0457305
4350 62.1535 2.56413 1.87904 -2.52233 0.0793555 -0.0778092
4400 61.92 2.56722 1.68579 -2.24767 0.162005 0.0243254
4450 61.3788 2.60589 1.94823 -2.23885 0.276822 -0.0847355
4500 61.6741 3.12901 1.78027 -2.54816 0.361288 0.204143
4550 62.6691 2.69488 1.53955 -2.5702 0.323705 0.237173
4600 63.1992 2.65209 1.45767 -2.70698 0.23832 0.175275
4650 62.6463 2.90444 1.80912 -2.89777 0.0372481 -0.0852773
4700 62.7269 2.69263 2.18892 -2.66864 -0.147887 0.00597044
4750 62.5871 2.87636 2.25642 -2.63027 -0.114813 0.193093
4800 62.5678 3.03314 2.43055 -2.64236 -0.122418 0.288499
4850 62.782 3.24769 2.75154 -2.72497 0.157926 0.118571
4900 62.3823 3.06622 2.6116 -2.61602 -0.0209543 -0.104992
4950 62.3405 2.64474 3.03298 -2.37969 -0.249388 -0.274621
5000 62.7696 2.93157 3.06745 -2.26482 -0.205304 -0.267845
5050 63.0631 3.12041 2.88275 -2.32075 -0.00960557 -0.104171
5100 63.1935 2.5788 2.90716 -2.51883 0.299821 -0.13067
5150 63.7176 2.45283 2.70504 -2.70439 0.33348 -0.128032
5200 63.0949 2.95697 2.63814 -2.75692 0.0230135 -0.213389
5250 63.0446 2.68192 2.14807 -2.52567 -0.0504505 -0.232516
5300 63.2166 2.82579 2.01454 -2.53088 -0.075924 -0.244571
5350 63.4654 2.79176 2.38059 -2.55357 -0.226337 0.0831549
5400 62.8897 2.56129 2.3516 -2.45589 -0.0694216 -0.0603591
5450 63.4419 2.52693 2.47988 -2.46094 0.0115394 0.123629
5500 63.8586 3.24929 2.38033 -2.65702 0.0194121 -0.181038
5550 63.8004 3.42362 2.52929 -2.43879 0.0498264 -0.128245
5600 64.211 3.31477 2.73069 -2.56748 0.28573 -0.0380086
5650 64.0496 3.08881 2.66744 -2.61392 -0.0179828 0.195999
5700 64.2675 2.92203 2.89162 -2.60978 0.032653 0.175494
5750 64.4262 2.80146 2.88795 -2.82524 -0.266011 0.0882113
5800 63.4273 2.40142 2.65639 -2.86331 -0.066848 -0.0177166
5850 63.2727 2.33369 2.0709 -2.67041 -0.114793 0.00513514
5900 63.8118 2.56372 2.23845 -2.68691 -0.0686997 0.127447
5950 63.4672 2.52796 2.34479 -2.51777 0.0349608 -0.109629
6000 63.5197 2.82165 2.33355 -2.68466 -0.0239838 0.0914693
6050 63.281 2.80477 2.47462 -2.62793 -0.0735481 0.0185961
6100 63.1385 2.61772 2.79733 -2.48893 -0.306111 -0.10106
6150 63.8046 2.47092 2.65639 -2.49965 -0.1901 0.0195562
6200 64.1801 3.06786 2.70019 -2.89367 -0.435291 0.249534
6250 63.8178 2.90928 2.58316 -2.71701 -0.297946 0.207171
6300 63.8008 2.67071 2.7892 -2.37207 -0.15151 0.1147
6350 63.5132 2.57295 2.54419 -2.36952 -0.301649 -0.0166259
6400 62.9869 2.90135 2.48854 -2.53195 -0.215505 0.0252189
6450 62.6315 3.14934 2.37556 -2.77731 0.0452418 0.193845
6500 62.0076 3.0044 2.36954 -2.46551 -0.136094 0.285238
6550 62.1732 2.58879 2.46201 -2.25689 0.0593835 -0.0643946
6600 62.676 2.8421 2.54709 -2.14076 0.0765404 -0.149724
6650 62.9522 2.68551 2.30068 -2.08555 -0.0623545 -0.120208
6700 62.7051 2.69802 1.9663 -2.53414 -0.089286 -0.144026
6750 63.1335 2.69213 2.19353 -2.29488 -0.279028 -0.0607198
6800 62.7589 2.86234 2.30483 -2.55349 -0.0590465 -0.0720549
6850 62.6083 2.76146 2.02994 -2.56795 0.176115 -0.0723268
6900 63.6343 3.06878 2.21631 -2.61937 0.0984359 0.133947
6950 63.198 3.28712 2.08026 -2.75782 0.209463 -0.165887
7000 63.3746 3.79216 2.37496 -3.0096 -0.0568092 -0.140419
7050 63.7141 3.51685 2.43024 -2.88144 0.0723243 0.106723
7100 63.0078 3.09882 2.08865 -2.6601 -0.335036 0.168909
7150 62.7454 2.91835 2.20449 -2.50306 -0.218975 -0.0756498
7200 63.6337 2.23178 1.98624 -2.45629 -0.107663 -0.223924
7250 63.7761 2.26615 1.83881 -2.64819 0.0966444 -0.157691
7300 63.6406 2.62351 1.75149 -2.77632 0.373544 -0.178428
7350 64.0533 3.25633 1.71949 -2.88542 0.25256 -0.221803
7400 64.2433 3.27542 1.86333 -2.94468 -0.0374787 -0.209397
7450 64.0468 3.27799 2.14395 -2.87952 0.0983538 -0.191118
7500 63.8116 3.37029 2.52458 -2.59189 0.0281545 -0.273183
7550 63.8502 3.1201 2.76545 -2.66245 0.109635 -0.185765
7600 63.905 2.694 2.59514 -2.57939 -0.0323221 -0.229253
7650 63.1355 2.5947 2.26833 -2.7208 0.136269 -0.151654
7700 62.9364 2.55005 2.27754 -2.73246 -0.27792 -0.256616
7750 62.5536 3.159 2.45915 -3.00387 -0.360252 -0.16383
7800 62.0318 3.05922 2.47737 -2.76646 -0.20347 -0.160155
7850 62.6759 2.8509 2.52719 -2.92743 -0.336987 -0.124129
7900 62.5258 2.75242 2.24324 -2.84694 -0.28585 0.052615
7950 62.7039 2.59001 1.9603 -2.6448 -0.209551 0.118119
8000 62.8669 2.908 2.01899 -2.91378 0.0405326 -0.00217913
8050 62.4398 3.12349 2.19356 -2.67799 -0.0775747 0.00528795
8100 62.4324 2.95292 2.12676 -2.3887 0.0853452 0.0859954
8150 62.2305 3.24524 1.87904 -2.43109 0.0483346 0.202963
8200 61.2856 3.51913 2.21664 -2.17636 0.226272 0.0235036
8250 61.8266 3.11576 2.38521 -2.11139 0.106762 -0.042051
8300 62.4053 2.50208 2.08738 -1.99053 0.162122 0.206869
8350 62.1529 2.53892 2.00887 -2.24147 0.106599 0.0667126
8400 62.788 2.81821 2.16253 -2.60594 0.101849 0.153781
8450 63.6794 2.62719 2.25597 -2.3977 0.191563 0.126733
8500 63.1707 2.57222 2.33617 -2.26121 0.331598 0.216187
8550 63.9712 2.75632 2.38952 -2.45711 0.123026 0.0378919
8600 64.1204 3.08815 2.6235 -2.95212 0.0802567 -0.0369837
8650 63.2549 2.93288 2.59485 -2.92951 0.19739 -0.0350542
8700 63.6252 3.04827 2.85639 -2.89787 0.0980542 -0.213641
8750 63.3992 3.35822 2.64502 -2.7719 -0.0977847 -0.141812
8800 63.585 3.10538 2.56501 -2.61492 0.037214 -0.222654
8850 63.7573 2.81612 2.61865 -2.82915 -0.0800888 -0.389906
8900 63.3702 2.51689 2.09393 -2.75809 -0.369733 -0.11888
8950 63.545 2.67922 2.13143 -2.4246 -0.43681 -0.178811
9000 63.4451 2.74979 1.94198 -2.56862 -0.43982 -0.0851529
9050 63.2119 3.28867 1.90328 -2.64888 -0.439077 0.174773
9100 63.2131 3.22726 2.3445 -2.44928 -0.417121 0.260897
9150 62.9706 2.8551 2.30227 -2.72288 -0.132258 0.103021
9200 62.7382 2.65389 2.41807 -2.78843 0.0769674 -0.000786508
9250 63.2771 2.86226 2.15736 -2.79503 0.120785 -0.044894
9300 63.8421 3.03471 2.41122 -2.81589 0.182398 0.0372525
9350 63.5263 2.8288 2.39735 -2.60923 -0.102376 -0.0319814
9400 63.0331 3.17383 2.50877 -2.42427 -0.0705355 0.0550473
9450 63.9032 2.67076 2.61161 -2.2902 0.205089 -0.0481275
9500 62.3726 2.91127 2.59996 -2.36941 0.255698 -0.201528
9550 63.1354 3.0912 2.62209 -2.63957 0.117536 -0.0466784
9600 63.0496 2.83751 2.37541 -2.44497 -0.180223 0.165609
9650 62.3971 2.89816 2.51926 -2.49776 -0.315824 0.185711
9700 62.3799 2.8201 2.25578 -2.82445 -0.164575 0.135421
9750 63.4778 2.90831 2.06362 -2.93157 0.0810573 0.022855
9800 62.4539 2.99465 2.00865 -2.77919 0.367256 -0.140163
9850 62.6148 3.19431 2.24096 -2.88639 0.127841 -0.131199
9900 63.0211 3.01797 2.46238 -2.64765 0.0845965 -0.0408364
9950 63.9752 2.49218 2.81972 -2.55517 -0.0689754 0.115774
10000 63.3924 2.69801 2.27711 -2.62992 -0.00674709 -0.0582001
10050 63.2526 3.00335 2.186 -2.662 -0.0162143 0.140028
10100 63.0878 2.83429 2.13719 -2.49998 -0.106723 0.00325257
10150 62.7698 2.61986 1.99309 -2.69611 0.0113025 -0.240562
10200 62.6049 3.13455 2.07621 -2.66446 -0.374063 -0.051785
10250 62.7403 2.88673 2.19723 -2.25627 -0.45282 0.0495629
10300 62.5404 2.80998 2.47071 -2.32477 -0.453437 0.105517
10350 62.705 2.52862 2.23641 -2.3973 -0.150182 0.293109
10400 62.4088 2.61713 2.06189 -2.34863 -0.0572453 0.201842
10450 63.1688 2.55695 2.20212 -2.65094 -0.129907 0.207454
10500 62.8381 2.50047 1.65637 -2.54789 0.00280477 0.0514122
10550 63.0984 2.47903 1.51414 -2.94606 0.175887 -0.21238
10600 63.1934 2.28207 2.04147 -2.78793 -0.298611 0.169012
10650 63.2443 2.94654 2.07613 -2.94191 -0.479471 0.256156
10700 62.7481 3.06658 2.07059 -2.96906 -0.213337 0.215604
10750 62.8989 2.96592 2.29772 -2.8895 0.113653 0.372031
10800 63.5414 3.11148 1.80761 -2.92942 0.11263 0.32194
10850 63.1894 3.14013 1.68733 -2.73889 0.149377 0.110032
10900 62.5712 2.72044 1.86557 -2.6145 -0.110128 0.277841
10950 62.4733 2.42453 2.11886 -2.44387 -0.111998 0.139599
11000 62.8602 2.78974 2.11794 -2.72993 0.0703044 0.106326
11050 62.5449 3.36602 1.97743 -2.93739 0.115523 -0.0961235
11100 62.739 3.48068 2.48297 -3.14873 -0.23393 -0.0796707
11150 62.3252 3.06634 2.34908 -2.47948 0.0691184 -0.221533
11200 62.0233 2.95878 2.30001 -2.50425 -0.123702 -0.165705
11250 62.0119 2.49506 2.02418 -2.41113 -0.021039 0.13139
11300 62.5623 2.73216 1.91113 -2.63292 0.238195 0.0628445
11350 63.2328 2.85246 2.03954 -2.93991 0.278722 0.046394
11400 62.9941 2.8354 1.94493 -2.83715 0.0989212 0.281653
11450 62.4713 3.65073 2.07118 -2.8247 0.00996612 0.140954
11500 62.5542 3.96637 2.26792 -2.84688 -0.267724 0.202627
11550 63.1153 3.3941 2.12613 -2.39632 -0.195426 0.237308
11600 62.5099 3.02123 2.41869 -2.46627 -0.147271 0.120329
11650 62.2209 3.05167 2.15517 -2.65651 -0.398165 0.158012
11700 62.8092 3.07201 2.08005 -2.45214 -0.25416 0.22894
11750 62.5159 2.734 2.10832 -2.59637 0.0163829 0.162479
11800 62.7327 2.93837 2.06378 -2.73364 -0.0586074 -0.0866436
11850 62.1278 2.90835 1.71895 -2.94163 0.0873961 -0.0396582
11900 62.7378 3.04071 1.75499 -2.98156 -0.0792247 -0.0226653
11950 62.4374 2.80489 2.08951 -2.92562 -0.000471001 -0.326021
12000 63.8778 2.82713 2.67608 -3.0805 -0.222373 -0.13518
12050 63.4138 2.88013 2.037 -2.92068 -0.0628536 0.17207
12100 62.796 2.68208 2.20837 -2.61914 -0.0486081 -0.0176169
12150 63.5139 2.34778 2.22952 -2.66325 0.125151 -0.125002
12200 63.6606 2.30963 2.27582 -2.63305 -0.0390728 0.158775
12250 63.0022 2.06002 2.29047 -2.46329 -0.204844 0.189605
12300 62.9739 2.13012 2.5739 -2.68745 -0.329008 0.190243
12350 62.5863 2.33437 2.30979 -2.37113 -0.20834 0.23511
12400 62.6638 2.35895 2.12112 -2.41429 -0.133895 0.0201825
12450 63.3738 2.72581 2.00945 -2.53107 0.00986854 -0.0331947
12500 63.1246 2.84734 1.93786 -2.43171 0.0548963 0.124803
12550 62.3991 2.83209 1.89094 -2.52702 -0.141915 0.122777
12600 62.6532 2.95367 2.19148 -2.87029 -0.0441206 0.0517161
12650 62.6359 3.04237 2.42484 -2.76317 0.105877 -0.141247
12700 62.9154 3.38723 2.53708 -2.8218 0.0418503 0.0890177
12750 63.6653 3.25718 2.43877 -3.05424 0.0350723 0.10714
12800 64.0151 3.09583 2.58675 -2.69255 0.0778559 -0.146747
12850 64.0027 3.35403 2.49375 -2.69187 -0.1225 -0.132869
12900 63.8461 3.26528 2.45283 -2.64106 -0.0826089 -0.13656
12950 63.0061 2.77414 2.71893 -2.58538 -0.349583 0.039805
13000 62.7431 2.85627 2.61059 -2.55212 0.0223486 0.00920644
13050 62.7948 3.01108 2.49829 -2.56363 -0.0593367 -0.0563391
13100 62.6116 2.79202 2.75576 -2.57871 0.192109 -0.0789187
13150 62.0494 2.78399 2.67929 -2.52031 0.327181 -0.384564
13200 62.2868 2.76658 2.7004 -2.20304 0.130714 -0.439006
13250 62.6615 2.91293 2.44185 -2.17524 -0.0381427 -0.281834
13300 61.7648 3.0471 2.42135 -2.39043 -0.245953 -0.0247064
13350 62.4834 3.07293 2.48651 -2.40933 -0.201819 0.0303212
13400 63.0471 2.65704 2.33029 -2.10987 0.0872803 0.167072
13450 62.6236 2.56699 2.32986 -2.28813 0.368366 0.11158
13500 62.9635 2.7546 2.19747 -2.3151 0.323593 0.0149075
13550 63.4072 2.9101 2.28717 -2.61398 0.148899 0.13395
13600 63.5291 3.00282 2.4535 -2.75693 0.0179396 -0.137873
13650 62.0366 3.10038 2.54528 -3.08626 -0.0423048 -0.105717
13700 62.7202 3.25648 2.76682 -2.79496 -0.422233 0.126581
13750 61.9236 3.06496 2.59755 -2.97814 -0.37016 0.173119
13800 62.2772 2.86137 2.682 -2.66639 -0.477633 0.191365
13850 62.7396 2.67618 2.30799 -2.88896 -0.205022 0.117673
13900 61.9161 2.61169 2.41765 -2.61116 -0.0501011 0.152514
13950 61.7743 2.75157 2.39398 -2.53372 -0.00595052 0.115391
14000 61.9247 3.03823 2.20868 -2.88206 -0.0851872 0.201663
14050 62.1647 2.71662 2.28772 -2.6432 0.0491972 0.17642
14100 61.5732 2.71555 2.25925 -2.49519 0.152101 0.241976
14150 62.1065 2.65203 2.19622 -2.59721 0.0737873 0.373704
14200 61.7846 2.70033 2.44072 -2.39305 0.0470141 0.229906
14250 62.0973 2.58856 2.80468 -2.39105 -0.0420144 0.0669739
14300 62.1206 2.54128 2.65196 -2.12341 0.0580114 -0.00368444
14350 61.7455 2.17502 2.12138 -2.07541 -0.0953284 0.0592017
14400 61.6298 2.24241 2.12785 -2.11988 -0.243497 0.22253
14450 62.6407 2.2744 2.05805 -2.45805 -0.169749 0.00422381
14500 62.0697 2.71689 2.25106 -2.70531 -0.250178 0.033237
14550 62.377 3.09321 2.18627 -2.84893 -0.0963054 0.105513
14600 62.2976 2.75843 2.31086 -2.62808 -0.100265 0.142021
14650 61.3888 2.63109 2.02478 -2.64132 -0.129585 0.0823809
14700 61.7155 2.75017 2.31458 -2.61937 0.0204106 0.313366
14750 61.6317 2.75395 2.20192 -2.45762 -0.164484 0.591701
14800 62.3301 2.90254 2.32871 -2.52714 -0.0702756 0.573889
14850 61.9061 2.89104 2.12331 -2.53137 0.0837033 0.0770702
14900 62.9602 2.86807 2.02811 -2.54495 0.0102673 -0.145579
14950 62.6722 2.67455 2.17613 -2.37702 0.0967409 0.149599
15000 62.7503 2.86455 2.53258 -2.29162 0.141857 0.0924521
15050 62.9352 2.70978 2.3994 -2.29729 0.038545 0.00401769
15100 62.5151 2.74486 2.29302 -2.05538 -0.0476807 0.0971019
15150 62.0913 2.57499 2.47395 -1.84514 0.0939981 -0.0309606
15200 62.3535 2.28639 2.49789 -1.91252 0.251694 -0.024563
15250 62.1474 2.28077 2.29473 -1.67153 0.0898416 -0.0737274
15300 62.8146 2.29356 2.24742 -2.05361 -0.0431659 -0.258407
15350 61.6845 2.49913 2.33894 -2.23906 0.0394737 -0.113609
15400 60.826 2.15949 2.29406 -2.10102 0.100432 -0.130989
15450 61.584 2.15675 2.47346 -2.13567 0.0216268 -0.257455
15500 61.2621 2.316 2.36198 -2.2267 -0.194121 -0.0793637
15550 61.4078 2.27961 2.20977 -2.28592 -0.354672 0.337544
15600 61.4184 2.64198 2.11725 -2.48731 -0.47128 0.450788
15650 62.7679 2.89334 2.09565 -2.80606 -0.175684 0.182527
15700 62.7816 2.68318 2.40655 -2.90037 -0.121818 0.147855
15750 62.5476 2.56268 2.386 -2.67587 -0.120001 -0.000769667
15800 62.4924 2.81799 2.79314 -2.8585 0.114605 -0.180382
15850 62.5625 2.88557 3.05812 -2.97312 -0.1067 0.381479
15900 62.7982 2.55548 2.80449 -2.62845 0.0187502 0.0891911
15950 63.1384 2.54772 2.23875 -2.65084 -0.208008 0.104412
16000 62.3718 2.40131 2.05681 -2.51462 -0.363485 0.120651
16050 61.6356 2.50695 1.95055 -2.54286 -0.371009 0.0481565
16100 62.1377 2.29858 1.99207 -2.36142 -0.261754 0.0902246
16150 62.515 2.2104 2.05397 -2.41699 -0.399958 0.0842173
16200 62.0574 2.38389 2.26933 -2.55765 -0.13951 -0.171398
16250 62.393 2.20034 2.46099 -2.60226 -0.190582 -0.0279583
16300 62.9773 2.64392 2.38521 -2.86572 0.0464119 -0.210043
16350 62.6228 2.94936 2.39034 -2.5494 -0.0330334 0.0346465
16400 63.5135 2.85252 2.34627 -2.5571 0.217654 -0.198606
16450 63.6336 2.77457 2.53066 -2.53108 0.255039 -0.415808
16500 63.964 3.04773 2.40561 -2.68922 0.159681 -0.299816
16550 63.776 2.99524 2.45072 -2.83523 0.0926418 0.247281
16600 63.5608 2.71462 2.39791 -2.75083 0.168374 0.334404
16650 62.9313 2.58524 2.10343 -2.65029 0.194876 0.178177
16700 63.4501 2.62323 2.05977 -2.57105 -0.144974 0.290052
16750 63.1173 2.68095 2.23732 -2.36607 0.0834648 0.235045
16800 63.6505 2.91496 2.28296 -2.60839 0.221814 0.146323
16850 63.727 2.58805 2.29279 -2.17753 0.309736 0.0289633
16900 63.5016 2.24406 2.60951 -2.39407 0.125243 -0.0809649
16950 63.5128 1.95862 2.35548 -2.59927 0.211849 -0.0782285
17000 62.959 2.26677 2.6519 -2.28462 0.111957 0.105361
17050 62.5703 2.57529 2.72783 -2.40251 0.0825794 -0.0787816
17100 61.9415 2.65397 2.20635 -2.14944 0.424245 -0.252748
17150 62.3937 2.71372 2.01812 -2.42188 0.146887 0.0914809
17200 63.0443 2.40711 1.8692 -2.73185 0.199939 0.0623619
17250 63.1466 2.75387 1.71154 -2.62769 0.116501 0.137788
17300 63.7021 2.75562 1.8459 -2.81083 0.252144 0.0993318
17350 64.2816 2.79058 2.17395 -2.87056 -0.00401572 0.167941
17400 63.9421 3.09709 2.31339 -2.83826 -0.20454 0.0756114
17450 63.6537 3.71415 2.58516 -2.90336 -0.213945 -0.0424068
17500 63.807 2.87027 2.65955 -2.72694 -0.000973165 -0.000516274
17550 62.9644 3.0649 2.69357 -2.59097 0.0267392 -0.0421362
17600 62.8162 2.87608 2.44055 -2.11925 0.0784605 0.0508428
17650 62.1814 2.59261 2.38659 -1.89941 0.0798323 0.0743403
17700 62.2021 3.29859 2.6202 -2.32531 0.440279 -0.171723
17750 63.2025 3.38235 2.51801 -2.55409 0.274975 -0.0488402
17800 62.8912 2.69975 1.98672 -2.75095 0.127198 -0.0308104
17850 63.4119 2.78786 2.14536 -2.95543 0.107167 -0.211093
17900 63.7941 2.8053 2.11374 -2.60229 0.133952 -0.157352
17950 63.6415 2.56695 2.09893 -2.42443 -0.0966497 -0.0165602
18000 63.7373 2.7938 2.42756 -2.60359 -0.0444032 0.0581626
18050 63.8527 3.27261 2.30888 -2.84002 -0.184068 -0.15405
18100 63.4562 3.02019 2.48813 -2.51978 -0.216527 0.0527875
18150 62.9024 3.10755 2.6598 -2.4761 0.0382856 0.187161
18200 63.7223 2.75564 2.458 -2.24622 0.519058 -0.073238
18250 64.1172 2.91859 2.32057 -2.47186 -0.13257 -0.0988774
18300 63.7812 2.90008 2.46604 -2.692 -0.0593469 0.00126515
18350 63.6611 2.93082 2.53111 -2.93091 -0.054659 0.0523187
18400 63.3541 2.99093 2.5917 -2.92746 0.0207663 0.327152
18450 62.0581 2.931 2.44855 -2.51108 -0.0617588 0.103396
18500 62.7653 2.95422 2.26488 -2.77671 0.178316 -0.225119
18550 63.9159 2.98309 2.03252 -3.2461 -0.0142988 -0.372396
18600 63.5939 3.00463 2.14418 -3.09697 -0.00118851 -0.232878
18650 63.3796 3.52101 2.54823 -2.83169 0.0376108 -0.416307
18700 63.6739 2.96218 2.57887 -2.31928 -0.295038 -0.272274
18750 63.4583 2.89508 2.89497 -2.37874 -0.292273 -0.204671
18800 63.1695 3.53757 2.70588 -2.82893 -0.464061 -0.0234452
18850 63.8364 3.73533 2.52805 -2.91772 -0.348492 0.0989057
18900 63.0975 3.42483 2.56596 -2.48346 0.0300057 0.119888
18950 62.6476 2.98986 2.54587 -2.37454 0.0287623 0.141738
19000 62.857 3.10822 2.28216 -2.50671 0.0314619 0.119047
19050 62.4428 3.05274 2.54198 -2.53012 -0.198897 0.112108
19100 62.7594 2.77326 2.69665 -2.66192 -0.358884 0.131156
19150 62.614 2.26856 2.45223 -2.58562 -0.130324 0.00484725
19200 62.5286 2.31821 2.14395 -2.66937 -0.0374908 -0.155832
19250 62.7063 2.41874 2.22708 -2.57905 -0.11005 0.0546897
19300 62.9469 2.83647 2.47111 -2.74536 -0.0723205 0.0635489
19350 63.7669 3.30733 2.37887 -2.7235 0.138586 -0.107932
19400 62.5565 2.9663 2.2508 -2.69546 0.20389 -0.0796013
19450 62.2091 3.20087 2.5363 -2.77987 0.0298414 0.213742
