# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
4350 1.14152 1.47674 1.49894 -0.0103718 -0.275226 0.0224247
4400 1.36164 1.24472 1.17962 0.0525922 -0.309989 0.0224362
4450 1.44649 1.41726 1.13086 0.105913 -0.329304 -0.00655515
4500 1.19394 1.21764 1.25088 -0.109415 -0.135893 0.0586452
4550 1.5145 1.29008 1.26634 -0.0477924 -0.227727 0.173799
4600 1.62693 1.56623 1.3039 -0.304517 -0.153152 0.0469041
4650 1.66538 1.42101 1.23076 -0.272734 0.125909 -0.0678061
4700 1.65471 1.39834 1.40491 -0.318863 0.11853 -0.100028
4750 1.73362 1.66793 1.41308 -0.274312 -0.09666 -0.098
4800 1.54946 1.57608 1.44657 -0.201108 -0.130522 -0.0174188
4850 1.35459 1.34507 0.945413 -0.0559654 -0.00895863 0.0997105
4900 1.44941 1.36608 1.22265 -0.0666342 0.0296837 0.142628
4950 1.25688 1.44509 1.27836 -0.190065 0.0332492 0.0271154
5000 1.28761 1.0523 1.30065 -0.212361 0.122626 0.0984427
5050 1.42638 1.51613 1.33141 -0.255453 -0.103136 0.199688
5100 1.43816 1.5716 1.2215 -0.174955 -0.102428 0.212969
5150 1.50748 1.60608 1.73178 -0.395182 -0.100394 0.198164
5200 1.58777 1.5779 2.12856 -0.433787 -0.143614 0.230121
5250 1.28235 1.98431 1.80943 -0.391029 -0.169351 0.443877
5300 0.936661 2.02817 1.84015 -0.153478 -0.129575 0.276677
5350 1.1814 1.57264 1.80401 -0.159104 0.0496839 0.369587
5400 1.4341 1.38845 1.86147 0.00181609 0.171617 0.163745
5450 1.34916 1.26192 1.71335 0.12465 0.163179 0.0532584
5500 1.3337 1.60522 1.46108 -0.0451902 0.0733626 0.221987
5550 1.29344 1.31284 1.18782 -0.206966 0.0439112 0.0802892
5600 1.58384 1.59125 1.36957 -0.424156 0.0580406 -0.016426
5650 1.60609 1.34032 1.27683 -0.14927 -0.049211 0.0312423
5700 1.72391 1.26674 1.56881 0.284061 -0.114486 0.183993
5750 1.69239 1.08559 1.407 0.061342 -0.0685803 0.371602
5800 1.65191 1.14287 1.10033 0.0931721 0.100478 0.162001
5850 1.36923 1.38845 1.56967 0.131805 -0.0898987 0.0864588
5900 1.13606 1.18646 1.45752 -0.0832163 -0.132329 0.203082
5950 1.5352 1.27843 1.59067 -0.0836707 -0.188292 0.214082
6000 1.52902 1.33564 1.48638 -0.149745 -0.148375 0.14237
6050 1.31397 1.58095 1.51982 -0.275343 -0.103777 -0.0444927
6100 1.40418 1.59398 1.70762 -0.138443 -0.23989 0.0919643
6150 1.5279 1.87951 1.96644 -0.0269712 -0.151457 0.0808251
6200 1.79762 1.6319 1.83168 -0.0399497 0.0982405 -0.0216405
6250 1.86654 1.32089 1.89678 -0.232828 0.016749 -0.070591
6300 2.00876 1.48402 1.90854 -0.124186 0.215864 0.0191964
6350 1.45876 1.27348 1.78324 -0.0393071 0.184419 0.0101993
6400 1.26118 1.58179 1.32312 0.0568635 -0.19424 0.17284
6450 1.28209 1.4065 1.15341 -0.151014 0.243512 0.251058
6500 1.39647 1.38991 1.10109 -0.193608 0.114431 0.180839
6550 1.27694 1.44587 0.902594 -0.198368 -0.184395 -0.0163544
6600 1.3909 1.4868 1.08469 -0.165493 -0.013826 -0.365438
6650 1.53725 1.56212 1.23958 -0.095142 0.139255 -0.105384
6700 1.42141 1.60539 1.35629 -0.165208 0.000329051 0.058589
6750 1.64879 1.93129 1.48423 -0.115017 0.257173 -0.0483703
6800 1.58116 1.56183 1.66387 -0.185474 0.23404 -0.11446
6850 1.51643 1.52313 1.7074 -0.0639446 0.141245 0.00582508
6900 1.40064 1.69063 1.57739 -0.111069 0.090873 0.171683
6950 1.09281 1.12356 1.99318 0.0191658 -0.0773352 0.0216428
7000 1.25449 1.15796 2.00047 -0.133356 -0.0115274 -0.174211
7050 1.17297 1.11987 1.67657 0.0936076 0.300582 0.0922689
7100 1.08597 1.27623 1.65937 0.208932 0.488631 0.161225
7150 0.974534 1.65073 1.60865 -0.11264 0.317291 0.129446
7200 1.23846 1.56789 1.48242 -0.13332 -0.0163494 0.0393465
7250 1.49 1.46613 1.69442 -0.4055 -0.106393 -0.00507616
7300 1.41288 1.41055 1.4019 -0.369463 0.0765606 0.227452
7350 1.6375 1.57077 1.49599 -0.42278 0.162975 0.262369
7400 1.57265 1.42819 1.42152 -0.243525 -0.0994371 0.251685
7450 1.60285 1.41806 1.6298 -0.0678226 0.0625427 -0.0122055
7500 1.28682 1.32335 1.72642 -0.0614315 0.207732 -0.112089
7550 1.32747 1.38226 1.38648 -0.00248676 0.235477 -0.0211654
7600 1.10916 1.452 1.34694 0.0124975 0.283714 0.0227182
7650 1.37994 1.24293 1.45605 0.0146826 0.186265 0.270961
7700 1.33236 1.27298 1.32723 -0.0714929 0.117144 0.143747
7750 1.4347 1.41445 1.41045 -0.120173 0.162916 0.0207566
7800 1.48236 1.31321 1.41193 -0.240132 0.047858 -0.111814
7850 1.61864 1.28304 1.79931 -0.163585 0.262354 0.104996
7900 1.51735 1.44624 1.72413 -0.0895416 0.0800344 0.0887036
7950 1.9155 1.81269 1.37455 0.0679908 -0.0453303 -0.127495
8000 1.68739 1.5863 1.49028 0.103147 -0.0230136 -0.0330481
8050 1.59745 1.65558 1.73109 -0.00346829 0.0712483 0.328006
8100 1.67397 1.49211 1.32769 -0.157875 0.0920841 0.0887225
8150 1.90621 1.75814 1.14767 0.0170641 0.0403309 -0.0712695
8200 1.59532 1.7681 1.4151 -0.0146909 0.0370902 0.0971392
8250 1.37152 1.4656 1.94968 0.0229429 -0.0425498 -0.176794
8300 1.43434 1.39189 2.23706 0.0930042 0.101916 0.0147527
8350 1.27666 1.52028 1.84821 0.189477 -0.00959765 0.100237
8400 1.31743 1.35057 1.69648 0.158386 0.187166 0.124684
8450 1.46663 1.5161 2.00714 0.00922765 -0.158953 0.0366732
8500 1.81894 1.16747 1.64533 -0.0963679 -0.11308 0.013929
8550 1.60708 1.1272 1.67421 -0.171419 -0.0314878 0.208945
8600 1.50889 1.20773 1.45409 -0.147556 -0.0177978 0.158597
8650 1.49149 1.59123 1.70958 -0.181015 0.174652 0.22716
8700 1.44777 1.43774 1.41863 -0.159078 0.24847 -0.0344887
8750 1.40537 1.25778 1.17992 -0.172328 0.212958 0.15693
8800 1.24382 1.07756 1.3493 -0.0248195 0.113714 0.0846093
8850 1.32243 1.41965 1.58899 -0.193285 0.360712 0.100006
8900 1.17987 1.4019 1.51754 -0.191238 0.267076 0.053263
8950 1.15393 1.36138 1.57662 -0.0487293 0.0234752 0.0500539
9000 1.47581 1.39804 1.38692 -0.25366 0.0755901 0.0377675
9050 1.76252 1.35078 1.56797 -0.223167 0.126401 -0.110723
9100 1.80971 1.28385 1.39512 -0.114207 0.169 -0.208549
9150 1.64214 1.52926 1.53804 -0.135209 0.00985243 -0.184578
9200 1.24694 1.4349 1.43067 -0.0835294 -0.128358 -0.12587
9250 1.29037 1.59731 1.70856 -0.100198 -0.0685267 -0.109679
9300 1.5253 1.2713 1.48985 -0.307696 -0.100448 -0.216202
9350 1.76888 1.24699 1.73337 -0.473864 0.0865858 -0.262823
9400 1.48602 1.25469 1.46791 -0.209308 0.0372802 -0.13076
9450 1.51311 1.29019 1.32194 -0.140788 -0.0263094 -0.0844939
9500 1.57485 1.7425 1.67507 -0.200805 -0.0936512 0.0304679
9550 1.21712 1.54327 1.83297 -0.174253 -0.188618 0.213267
9600 1.55141 1.68632 1.96907 -0.0872376 -0.181392 0.261206
9650 1.79115 1.63463 1.66855 -0.0829198 0.0473471 0.0459629
9700 1.81911 1.72178 1.66612 -0.187514 0.0963203 0.0188078
9750 1.53486 1.55216 1.50273 -0.0738039 0.223341 0.196453
9800 1.61467 1.69264 1.49014 0.0829403 0.199379 0.104754
9850 1.45789 1.58968 1.838 0.048756 -0.0997995 0.101183
9900 1.29145 1.2788 1.77305 0.00961084 -0.0346243 0.143798
9950 1.32319 1.2538 1.54461 0.00208964 0.0555028 0.173425
10000 1.08247 1.29631 1.54789 -0.139914 -0.205827 -0.012686
10050 1.04506 1.58021 1.2897 -0.118229 -0.222627 0.0146698
10100 1.44264 1.4806 1.41883 -0.000315011 -0.0985888 0.168834
10150 1.43967 1.58902 1.39202 -0.0250221 -0.103012 0.234323
10200 1.59165 1.49912 1.1497 -0.0190249 -0.00256461 0.101578
10250 1.51441 1.36485 1.48288 0.0312094 0.133013 0.11115
10300 1.84589 1.77417 1.64158 -0.137796 0.248689 0.0552837
10350 1.5439 1.63848 1.242 -0.0467765 0.0466232 0.204954
10400 1.46736 1.49852 1.25484 -0.0374768 -0.0618233 0.125509
10450 1.67106 1.67031 1.3831 -0.132669 -0.129469 -0.0381368
10500 1.52325 1.6141 1.53128 -0.0940272 -0.0780343 -0.225461
10550 1.45736 1.49797 1.48747 -0.0546637 0.019853 -0.13959
10600 1.36889 1.26469 1.67075 -0.000203586 0.0137812 0.0463522
10650 1.48171 1.263 1.56156 -0.0249745 0.109989 0.0155136
10700 1.36778 1.32353 1.66536 -0.109713 0.157087 -0.0367265
10750 1.25255 1.50921 1.35542 0.131481 0.0769969 -0.0749657
10800 1.49518 1.69513 1.5343 0.140582 -0.0792257 0.248276
10850 1.51721 1.75664 1.56974 0.128653 -0.00404861 0.274876
10900 1.68075 1.79822 1.60944 0.142058 0.156245 0.117506
10950 1.77804 1.58502 1.68165 -0.12674 0.23732 -0.0929635
11000 1.62155 1.62304 1.65279 -0.11526 0.0114891 -0.161926
11050 1.67396 1.82143 1.72857 -0.0192661 -0.100121 -0.0348598
11100 1.53489 1.73291 1.74283 0.00276471 -0.0236032 0.0639856
11150 1.49877 1.76722 1.92691 -0.10539 0.103843 0.115721
11200 1.49606 1.84431 2.03647 0.0763939 -0.076184 0.175362
11250 1.35846 1.78181 2.20513 0.0393183 0.0350435 0.155455
11300 1.34856 1.90772 2.00978 0.00475797 -0.0849092 0.0429014
11350 1.55752 1.96419 1.9429 0.0468392 -0.271828 0.163573
11400 1.60132 2.05071 1.7368 -0.0344966 -0.198748 -0.0446466
11450 1.90223 1.73624 1.50223 -0.0946822 -0.181346 0.135064
11500 1.82059 1.44579 1.66513 0.0158275 -0.302974 0.239889
11550 1.99122 1.51188 1.48153 -0.108277 -0.154714 -0.00355287
11600 1.86636 1.41063 1.72149 -0.00746228 -0.204621 -0.06771
11650 1.61648 1.1847 1.73193 0.0737896 -0.27884 0.0899038
11700 1.31124 1.61897 1.46988 0.0635413 -0.163812 0.0212682
11750 1.26698 1.53976 1.38408 0.0403962 -0.0646616 -0.0923881
11800 1.36515 1.41988 1.75146 0.0606452 -0.0971039 -0.186598
11850 1.57467 1.23724 1.5997 -0.0529663 0.192191 -0.167872
11900 1.80664 1.31272 1.39577 0.0603153 0.174188 -0.287209
11950 1.76017 1.25657 1.37593 0.0651066 -0.0571325 -0.157801
12000 1.67274 1.2651 1.36471 -0.127589 0.0214705 -0.00409304
12050 1.56545 1.40822 1.612 0.133321 -0.245129 0.15975
12100 1.62259 1.05918 1.34632 0.0367192 -0.305328 0.0414876
12150 1.75802 1.00402 1.45309 0.110933 -0.141692 -0.0358636
12200 1.64091 1.13264 1.46217 0.132488 -0.21363 -0.000564122
12250 1.46868 1.4541 1.34017 -0.000216644 -0.286737 -0.0703491
12300 1.46879 1.60858 1.53624 -0.0332561 -0.116703 -0.235262
12350 1.54444 1.78527 1.4155 -0.0868728 -0.275122 -0.204663
12400 1.76183 1.60906 1.35354 -0.202638 -0.162387 -0.0437042
12450 1.89812 1.23774 1.52384 -0.163673 0.114909 0.063296
12500 2.00401 1.15409 1.56438 0.00633041 -0.0257775 0.226306
12550 2.03347 1.30644 1.78857 -0.149757 0.103821 0.32945
12600 1.82124 1.51088 1.87162 -0.102738 0.0573752 0.232008
12650 1.66921 1.16712 1.79531 -0.203891 0.0862088 0.0534329
12700 1.60099 1.44314 1.75844 -0.290885 0.0930494 0.0511281
12750 1.4442 1.43582 1.77432 -0.390495 -0.0754106 0.166175
12800 1.21647 1.4839 1.79465 -0.388876 -0.113163 0.221938
12850 1.42595 1.9217 1.84687 -0.281075 -0.14242 0.305605
12900 1.4869 2.04421 1.58281 -0.180165 -0.0953864 0.206099
12950 1.31727 1.66232 1.46877 -0.0256298 0.0764398 0.142699
13000 1.49832 1.4424 1.70568 -0.135925 -0.0914338 0.155558
13050 1.63274 1.22709 1.84803 -0.0925033 0.00407955 0.221848
13100 1.54175 1.23126 1.56835 -0.203409 0.0514873 0.145968
13150 1.7265 1.50103 1.59496 -0.12347 0.243967 0.15562
13200 1.48103 1.18973 1.53052 -0.129502 0.130182 0.101063
13250 1.42008 1.18561 1.68036 -0.00606272 0.136348 -0.303114
13300 1.26719 1.15623 1.80998 0.0179659 0.194058 -0.146735
13350 1.47009 1.29493 1.91314 0.00392291 -0.0611363 -0.0390759
13400 1.4509 1.2483 1.94588 0.161804 -0.0155277 -0.0758469
13450 1.43754 1.52214 1.86483 0.123595 0.140582 0.113307
13500 1.48399 1.41128 1.60195 -0.157781 -0.00883376 0.0333206
13550 1.95767 1.46816 1.94599 -0.220254 0.0776479 -0.0159502
13600 1.77336 1.31034 1.46241 -0.122739 0.12456 0.0543291
13650 1.72794 1.61504 1.55888 -0.0241859 0.119629 -0.0632588
13700 1.47012 1.59231 1.28762 0.0277256 -0.107115 -0.0515451
13750 1.4304 1.60112 1.18752 0.106315 0.0785918 0.0717426
13800 1.28972 1.33153 1.20006 0.031947 0.0933107 0.0851935
13850 1.56473 1.33179 1.38326 -0.0586581 0.0627311 -0.188337
13900 1.30298 1.25408 1.01758 0.216412 0.107723 0.018662
13950 1.61495 1.136 1.15404 0.292189 -0.200682 -0.0417563
14000 1.728 1.1906 1.09046 0.184103 -0.0127255 -0.0222373
14050 1.92914 1.48239 1.37604 0.23272 -0.0141331 -0.267836
14100 1.99848 1.42119 1.36429 0.331978 -0.110095 -0.428373
14150 1.85407 1.34789 1.5971 0.0534558 -0.269882 -0.22958
14200 2.04751 1.63316 1.70492 -0.0850736 -0.108273 -0.0793359
14250 1.88335 1.47392 1.85522 0.152454 -0.00737882 0.120608
14300 1.77844 1.32129 1.66399 0.0782573 0.154035 0.0625847
14350 1.79218 1.56832 1.63985 -0.0817766 0.2476 -0.126096
14400 1.82527 1.67358 1.67242 -0.0399352 0.136417 -0.0592001
14450 1.63736 1.53662 1.31134 0.0708219 0.0579554 -0.123298
14500 1.80791 1.61046 1.33089 0.289509 0.148525 -0.160645
14550 1.41567 1.49516 1.08363 0.340416 -0.0988889 -0.181059
14600 1.30892 1.49987 1.21181 0.168503 0.0272677 -0.0585113
14650 1.36698 1.40487 1.32478 0.191562 0.0347038 -0.0186192
14700 1.45731 1.36458 1.25005 0.090689 -0.00869196 0.0777512
14750 1.39115 1.36637 1.55111 0.0703495 0.0383928 0.0295911
14800 1.33041 1.53217 1.54351 -0.0707967 0.120784 0.102393
14850 1.71477 1.49822 1.5741 -0.0561661 0.194646 0.157232
14900 1.79731 1.43171 1.36777 -0.312841 0.0921938 0.159752
14950 1.5495 1.54956 1.3399 -0.150097 0.0296346 0.150024
15000 1.74387 1.76285 1.37104 -0.0472996 0.0486211 -0.0206204
15050 1.65155 1.8457 1.34451 -0.285839 -0.0113039 0.109181
15100 1.68557 1.60897 1.04214 -0.064523 -0.0374463 0.00255394
15150 1.35939 1.66367 1.45356 -0.186963 -0.119302 -0.0524686
15200 1.34696 1.56597 1.56946 -0.265316 -0.0782081 -0.145043
15250 1.28062 1.51435 1.29499 -0.433412 -0.149427 -0.0265808
15300 1.44773 1.41913 1.20323 -0.354122 -0.142062 0.0968925
15350 1.73818 1.39241 1.22824 -0.300576 -0.15578 0.108437
15400 1.85984 1.56776 1.6156 -0.334463 -0.2905 0.202887
15450 1.64356 1.30605 1.54836 -0.213188 -0.296995 0.163372
15500 1.78659 1.36435 1.69239 -0.163542 -0.246353 0.324405
15550 1.75454 1.53539 1.73174 -0.290398 -0.174394 0.132853
15600 1.5166 1.60986 1.73876 -0.128363 0.100741 -0.00522898
15650 1.5319 1.62155 1.48578 -0.1501 0.0684938 0.124164
15700 1.42955 2.01606 1.51104 -0.276962 -0.0324456 0.0998144
15750 1.30191 1.6265 1.43339 -0.353595 -0.164086 -0.00986621
15800 1.01533 1.3408 1.00108 -0.25807 -0.255309 -0.189328
15850 1.07072 1.42261 1.24994 -0.158677 -0.241676 -0.219336
15900 1.23955 1.43581 1.16076 0.0324916 -0.0478585 -0.226898
15950 1.42997 1.1751 1.40075 0.102738 -0.092068 -0.30812
16000 1.50891 1.34953 1.63453 0.101447 0.0105568 -0.0405848
16050 1.23468 1.68107 1.49818 -0.105778 0.0625362 0.166945
16100 1.61209 1.81808 1.54415 -0.0976441 0.076308 0.20542
16150 1.37273 1.5089 1.61483 0.0551695 -0.0931824 0.228529
16200 1.53725 1.72706 1.53414 0.0863715 -0.211972 0.0439356
16250 1.7486 1.70995 1.37305 0.0557663 0.123205 -0.200232
16300 1.51307 1.49268 1.369 -0.238203 0.20932 -0.201552
16350 1.43472 1.23841 1.39192 -0.176559 0.137874 0.0685793
16400 1.34595 1.00005 1.46006 0.189499 0.194442 0.0989891
16450 1.35697 1.10008 1.35915 0.277372 0.00293214 0.0916114
16500 1.44716 1.35088 1.54626 0.0026458 0.068456 0.0792623
16550 1.7232 1.32802 1.58706 -0.17391 0.307843 -0.219371
16600 1.58485 1.07659 1.62842 -0.0769466 0.258852 -0.373763
16650 2.04653 1.33104 1.75171 0.161946 0.372089 -0.0963288
16700 1.62277 1.23056 1.56477 0.0948344 0.334771 0.0421344
16750 1.55682 1.51854 1.87152 -0.149021 0.231406 0.122801
16800 1.68469 1.64845 1.75062 -0.174152 0.121306 0.265483
16850 1.10935 1.4177 1.71454 -0.126281 0.0394879 0.259142
16900 1.1193 1.23884 1.37879 -0.123123 0.12846 0.259066
16950 1.25722 1.49211 1.41198 -0.172958 0.107114 0.0930407
17000 1.49462 1.65591 1.41413 -0.0719191 -0.0701954 0.21894
17050 1.29312 1.43841 1.29578 0.0478832 -0.148337 0.311838
17100 1.28754 1.21052 1.17113 -0.0772884 -0.240176 0.36465
17150 1.45472 1.19885 1.46357 -0.139228 -0.110479 0.207604
17200 1.83634 1.31916 1.57861 0.0234878 -0.165909 0.00236595
17250 1.79368 1.49555 1.64667 0.0511212 -0.167323 -0.177704
17300 1.47094 1.41598 1.57286 0.060924 -0.104051 -0.0633879
17350 1.5029 1.2263 1.31419 0.160649 0.0375502 0.032994
17400 1.5735 1.21167 1.42985 -0.0917092 0.105984 0.0215317
17450 1.52853 1.19889 1.17346 -0.13424 0.130515 0.144185
17500 1.61316 1.34391 1.1381 0.0793953 0.159495 0.192161
17550 1.33005 1.06113 1.12254 0.031248 -0.00225437 0.174906
17600 1.33015 1.40588 1.52541 0.040145 0.179314 0.245043
17650 1.08722 1.31727 1.29785 -0.163604 0.171948 0.117255
17700 1.05155 1.29239 1.09779 -0.186088 0.0266896 -0.00443742
17750 1.07061 1.2412 1.27443 -0.14504 -0.124928 0.125403
17800 1.30712 1.2552 1.27266 -0.0520334 -0.0365273 0.193417
17850 1.1149 1.00589 1.21652 0.177519 -0.095486 0.174239
17900 1.21778 1.1087 1.20747 0.0473774 -0.152592 0.199584
17950 1.27906 1.19501 1.33735 0.0178983 0.0124689 -0.0434384
18000 1.52042 1.44975 1.51266 -0.155772 0.0201009 0.00173523
18050 1.54417 1.56666 1.39737 -0.238712 -0.373204 0.0868128
18100 1.6775 1.56271 1.36484 -0.0388169 -0.391213 -0.0955911
18150 1.41186 1.50207 1.56971 -0.0467635 -0.222283 -0.00167766
18200 1.49553 1.28528 1.53816 -0.0306182 -0.024502 0.146211
18250 1.32813 1.44759 1.39472 -0.0904484 -0.131905 0.190457
18300 1.22846 1.42406 1.47809 -0.286115 -0.178597 0.117958
18350 1.34136 1.74096 1.89833 -0.287369 0.026492 0.221548
18400 1.0815 1.46456 1.59604 -0.229501 -0.243958 0.276296
18450 1.26476 1.83568 1.93524 -0.0385419 -0.0546933 0.354636
18500 1.21058 1.63427 1.8572 -0.116594 -0.12867 0.39972
18550 1.21562 1.29517 1.33056 -0.102028 -0.0645736 0.18278
18600 1.98886 1.45313 1.5872 -0.115404 -0.0225242 0.00510193
18650 1.61987 1.52902 1.45643 -0.160753 -0.104938 0.105516
18700 1.63173 1.63355 1.37001 -0.346996 -0.100793 0.195143
18750 1.84062 1.34236 1.54386 -0.0506362 0.00884992 0.168616
18800 1.54444 1.08458 1.55632 0.0488094 0.0663543 0.0900597
18850 1.4205 1.1506 1.67518 -0.0963309 0.116347 -0.0112479
18900 1.21195 1.27319 1.69297 -0.121571 0.312098 -0.0576441
18950 1.56876 1.26304 1.56393 -0.164276 0.176491 -0.0147768
19000 1.84097 1.37429 1.2291 0.00616859 0.0663455 -0.0285875
19050 1.57107 1.43321 1.48614 -0.0494518 0.0521004 -0.162858
19100 1.48258 1.54267 1.35901 -0.153305 0.051221 -0.134136
19150 1.67243 1.55348 1.75808 0.0833119 0.0235066 -0.0159886
19200 1.59073 1.5891 1.6544 0.126116 0.090754 -0.125837
19250 1.61222 1.31633 1.47727 -0.0196691 0.165047 -0.0521919
19300 1.77435 1.38915 1.24928 -0.104159 0.234433 -0.080709
19350 1.80378 1.25279 1.18265 -0.190454 0.126665 -0.0654795
