# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
0 8.60134 2.2145 1.72668 -1.00686 -0.239523 0.0485877
50 8.11945 2.07735 1.70875 -0.940243 -0.164941 0.0951903
100 8.08092 1.85072 1.62174 -0.99939 -0.00351669 -0.0531851
150 8.50017 1.5977 1.7969 -1.22583 0.0463867 -0.0244113
200 8.47387 1.50424 1.87338 -1.29591 -0.0512101 0.141276
250 8.70551 1.60038 1.73126 -1.4067 -0.126 -0.100958
300 8.94298 1.87985 1.85764 -1.32397 -0.230476 -0.180331
350 8.83238 1.8277 1.98414 -1.20146 -0.100719 -0.00156292
400 9.1156 1.69039 1.37579 -1.17157 -0.138502 0.0390618
450 8.82157 1.95081 1.47502 -1.14335 -0.214511 -0.0704556
500 9.06583 1.8934 1.61505 -1.11316 -0.261751 -0.150522
550 9.21141 1.63454 1.44355 -1.09266 -0.198002 -0.237453
600 8.94975 1.6648 1.59476 -1.12575 -0.226252 -0.241387
650 8.50814 1.86666 1.55671 -0.957562 -0.242292 -0.178228
700 8.39406 1.97101 1.51921 -0.900028 -0.268876 0.115499
750 8.6867 2.21194 1.73095 -0.858092 -0.110097 0.165361
800 8.11917 1.82574 1.52717 -0.703574 0.109725 -0.123568
850 8.36346 1.70326 1.83866 -0.783855 0.112619 -0.0742869
900 8.72756 1.85651 1.82742 -0.831659 0.0611488 -0.0941411
950 8.49607 2.02579 1.4766 -0.852001 -0.13866 -0.0105309
1000 8.46465 1.92348 1.50685 -0.721558 -0.100644 0.0197204
1050 8.61913 2.06236 1.62786 -0.767335 -0.303022 0.199355
1100 8.52572 1.94408 1.59764 -0.880262 -0.396522 0.345392
1150 8.36969 2.04997 1.79499 -1.04186 -0.307946 0.089657
1200 8.3754 2.1732 1.64776 -1.34267 -0.00536171 0.049837
1250 8.27401 2.37692 1.70606 -1.36113 0.149851 0.0371528
1300 8.3772 2.0204 1.71561 -1.06586 0.0204948 0.105309
1350 8.24324 1.88032 1.52141 -0.965444 0.031977 0.0119995
1400 8.2053 2.15787 1.58608 -1.20036 0.12742 -0.076419
1450 8.52513 2.15733 1.96143 -1.01337 0.0177119 0.032663
1500 8.55794 1.92069 2.1059 -1.07977 -0.0838166 -0.0374194
1550 8.37854 1.8678 1.97685 -0.861643 -0.0856181 0.115423
1600 8.2584 1.86088 1.92124 -0.696616 0.125138 0.153072
1650 8.51136 2.3125 1.69611 -0.897105 0.0439905 -0.0146244
1700 8.65191 2.01639 1.62852 -0.916551 -0.125807 -0.0663395
1750 8.62214 2.07776 1.92634 -0.965344 0.0473956 0.0147104
1800 8.39747 1.77357 1.96817 -1.04676 -0.0137186 -0.00102405
1850 8.42843 1.86304 1.96849 -1.27926 -0.0889359 -0.0555452
1900 8.48666 2.04562 1.96888 -1.15188 -0.230184 0.0145205
1950 8.61575 1.93035 1.79694 -1.02071 -0.129911 0.11571
2000 8.64612 1.73258 1.85765 -1.13928 -0.269014 -0.0686667
2050 8.61962 1.78816 1.92351 -1.1379 -0.354676 -0.135658
2100 8.33612 1.77383 1.68961 -1.11695 -0.134529 -0.044278
2150 8.82667 1.63289 1.65284 -1.21789 0.135894 0.0281834
2200 8.73434 1.62076 1.41242 -1.16921 0.333255 -0.0823211
2250 8.57327 1.44108 1.64348 -0.833708 0.144113 0.121605
2300 8.76086 1.64539 1.699 -0.834667 0.180744 0.200999
2350 8.72748 1.51163 1.64587 -0.847094 0.126506 0.143454
2400 8.44603 1.73405 1.93646 -0.910821 0.146101 0.141781
2450 8.47991 2.10114 1.73888 -0.867159 0.00312879 -0.099587
2500 8.61999 1.99651 1.55545 -0.968598 0.0948033 0.0191635
2550 8.54871 1.80761 1.81413 -0.991026 -0.120257 0.160543
2600 8.5163 1.70002 1.88048 -0.982575 0.00238795 0.319755
2650 8.61199 2.0625 1.93389 -0.783866 0.118999 0.183242
2700 8.22468 2.22552 1.88249 -0.578479 0.33873 0.212276
2750 8.10072 1.98919 1.92597 -0.590227 0.365222 0.177751
2800 8.06149 1.76861 1.93383 -0.677465 0.209032 0.159775
2850 8.2564 1.42247 1.70044 -0.706728 -0.0485908 0.225217
2900 8.37739 1.72753 1.71873 -0.807895 0.0965256 0.0560782
2950 8.43683 1.47758 1.22079 -0.835647 0.0546062 0.0727372
3000 8.21318 1.73017 1.13622 -0.933929 0.0382151 0.0572449
3050 8.6345 1.89397 1.46895 -0.855157 0.0784893 0.220711
3100 8.48109 1.8394 1.79338 -0.688344 -0.0750572 0.227831
3150 8.39865 1.63204 1.64679 -0.827183 0.0662439 -0.0253272
3200 8.42437 1.43982 1.63798 -0.986228 0.166982 0.0747814
3250 8.20563 1.71237 1.6941 -1.16317 -0.179172 -0.0531912
3300 8.52089 1.4857 1.55209 -1.20908 -0.211035 -0.090645
3350 8.56614 1.55175 1.36061 -1.01046 0.025362 0.0732895
3400 8.66045 1.79428 1.42409 -1.0177 -0.0483175 0.0617304
3450 8.66977 2.13551 1.6147 -1.05305 0.100297 0.0111219
3500 8.63352 1.94857 1.59386 -1.1541 0.223141 0.00169754
3550 8.69021 2.04659 2.03419 -0.966276 0.436956 0.127179
3600 8.43401 1.87457 1.77009 -0.89091 0.28584 -0.048311
3650 8.06028 2.07507 2.14544 -0.80052 0.0634887 -0.191265
3700 8.05256 2.15641 1.99311 -0.753601 -0.16271 -0.0636079
3750 8.0853 1.98755 1.59834 -0.907064 0.0368259 0.0754507
3800 8.04165 2.29177 1.63418 -0.911499 0.131178 0.0379994
3850 7.79954 2.07032 1.67582 -0.720971 -0.0127338 0.0284785
3900 7.97732 2.17376 1.47459 -0.86777 -0.187353 0.246043
