# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
4450 28.7582 2.1434 1.83652 -1.76035 0.00367338 0.13901
4500 29.1899 2.39906 1.73041 -1.70557 -0.102945 0.111464
4550 29.0454 2.52748 2.11557 -1.6421 -0.190109 0.292351
4600 28.9726 2.19057 1.85608 -1.5931 -0.0369942 0.0214325
4650 29.1665 2.23473 1.71937 -1.82207 0.115758 -0.126731
4700 28.5748 2.74837 2.09029 -2.18457 0.127523 -0.264073
4750 28.4457 2.59052 1.8582 -2.08013 0.0954412 -0.119834
4800 28.7919 2.30424 1.81978 -1.9348 0.238602 -0.14974
4850 28.9711 2.03598 1.67959 -2.13269 0.0614897 -0.086366
4900 28.9532 2.44789 1.78172 -2.36291 0.0505004 -0.0850974
4950 29.3578 2.42439 1.85419 -2.12064 -0.155042 0.119378
5000 29.3485 2.41095 2.00983 -1.92647 -0.303256 -0.110104
5050 29.1229 2.55553 2.12802 -2.00563 -0.139289 0.0374764
5100 29.1908 2.59325 2.0373 -2.07788 -0.138225 -0.280017
5150 28.7677 2.69493 1.74854 -1.97501 -0.155137 -0.198513
5200 28.8874 2.70002 1.83787 -1.88679 -0.485632 -0.270186
5250 28.8438 2.53551 1.9915 -1.86305 -0.407979 -0.171687
5300 28.2669 2.47819 2.03866 -1.8582 -0.434734 0.0925914
5350 28.405 2.35152 1.7878 -1.77181 -0.569529 0.278486
5400 28.1684 2.47129 1.7039 -1.79465 -0.428213 0.129837
5450 27.9233 1.92637 1.80792 -1.68991 -0.145475 0.238545
5500 27.9469 2.03668 1.95833 -1.91613 -0.152434 0.0342103
5550 28.2092 2.12746 2.26883 -1.82293 -0.121676 0.106707
5600 28.2673 2.47469 2.2348 -1.97941 0.0892617 0.242366
5650 28.5951 2.63375 2.25883 -1.77996 0.0139584 0.089825
5700 28.9858 2.63676 2.05222 -1.84538 0.123257 -0.214197
5750 28.8215 2.55063 1.72613 -1.70313 0.263612 -0.193978
5800 28.591 2.79742 2.12295 -1.70049 -0.00396884 -0.155984
5850 28.4711 2.30902 1.93271 -1.69749 -0.103981 0.00961326
5900 28.4067 1.98143 1.9046 -1.89982 -0.0346703 -0.0127921
5950 27.878 1.91866 1.53343 -1.76039 -0.106313 -0.15308
6000 28.0225 1.7212 1.78037 -1.68151 -0.18837 -0.0507677
6050 28.9846 1.59175 1.82624 -1.98071 -0.214578 -0.154522
6100 28.9498 1.63764 1.67414 -1.9071 -0.210762 -0.127727
6150 28.7473 1.83297 1.95903 -1.78055 0.0960143 0.142409
6200 29.166 2.1843 2.10254 -1.82485 -0.086674 0.187381
6250 29.1146 2.33897 2.34422 -1.72139 -0.0382883 0.0181589
6300 29.1251 2.52297 2.28711 -1.90948 0.0419558 0.136047
6350 29.5677 2.63733 2.09975 -2.06047 -0.237623 0.120429
6400 29.6173 2.18893 2.14298 -1.73033 -0.177466 0.0537549
6450 29.4667 1.75591 2.12241 -1.93035 -0.135977 0.0566452
6500 29.647 1.95227 2.1162 -2.03535 -0.202434 -0.0727826
6550 28.9876 1.87015 1.88332 -1.91039 0.0693181 -0.181306
6600 29.1646 2.16166 1.65268 -1.80487 0.158348 -0.127757
6650 29.4624 2.30754 1.53139 -1.94483 -0.114188 -0.0926729
6700 29.6958 1.99073 1.73726 -1.92506 -0.402099 -0.0607548
6750 29.2378 2.22036 1.8493 -2.10032 -0.339203 0.100061
6800 29.06 2.19635 2.10011 -1.92838 -0.12738 0.244612
6850 28.9988 2.70236 2.23435 -1.84872 -0.2103 0.259038
6900 29.0837 2.71305 2.44384 -1.83373 -0.129877 0.0721231
6950 29.1657 2.4185 2.09399 -1.73049 0.0313967 0.189662
7000 29.4526 2.5296 2.14703 -1.85356 -0.0505913 0.158407
7050 29.0137 2.20864 2.15119 -1.66302 -0.0790041 0.290355
7100 28.6205 2.58638 2.29263 -1.73858 -0.134285 0.241072
7150 28.6013 2.32403 2.33664 -1.53146 -0.30237 0.0339163
7200 28.7385 2.33793 2.38323 -1.77963 -0.248777 -0.208431
7250 28.7905 2.50874 2.11849 -1.94542 -0.0450794 -0.311674
7300 28.8612 2.74964 1.90362 -1.89439 0.0514441 -0.280659
7350 28.9614 2.73379 1.92072 -1.92979 -0.108872 -0.257498
7400 28.8684 2.46537 1.9363 -2.03153 -0.21678 -0.18062
7450 28.9981 2.62165 2.13432 -1.8638 0.00126039 -0.0524233
7500 29.5162 2.64769 1.94637 -1.9913 0.2693 0.0356196
7550 29.1783 2.23777 1.68937 -1.94014 0.235953 0.139596
7600 29.6571 2.15196 2.32229 -2.05213 0.203094 0.218775
7650 29.4985 2.09439 2.26396 -2.21334 0.236592 -0.0121878
7700 29.3524 2.24395 2.12507 -2.08328 0.387877 -0.0436992
7750 30.0128 2.59735 2.16584 -2.07364 0.392279 0.128073
7800 29.8972 2.42104 2.23367 -2.20748 0.149086 0.140942
7850 29.6369 2.83507 2.52347 -2.36467 0.230318 0.19133
7900 29.5482 2.39695 2.74819 -1.98745 -0.189145 0.252994
7950 29.4306 2.21433 2.36208 -1.97206 -0.0743407 0.0705348
8000 29.0417 2.61461 2.08876 -1.77779 -0.0905728 0.0826659
8050 29.1636 2.47272 2.07883 -1.6296 -0.137542 0.136735
8100 28.7321 1.82145 2.04028 -1.57058 -0.223055 0.217156
8150 28.8588 1.65069 1.66125 -1.62104 -0.266588 0.0786963
8200 28.9477 2.04363 1.54392 -1.92967 -0.353078 0.147762
8250 28.8185 1.9405 1.69472 -1.79531 -0.122801 0.0257393
8300 28.7313 2.12391 1.90912 -1.84701 -0.028795 0.0468389
8350 29.3299 2.33782 2.22958 -1.84751 0.112374 -0.0848218
8400 29.0956 2.34913 2.44033 -1.69916 0.0622143 -0.0247554
8450 28.3615 2.25794 2.43089 -1.5222 -0.0254678 0.16751
8500 28.4264 2.1262 2.07262 -1.49264 0.193467 0.0382708
8550 28.7794 2.08515 2.17634 -1.5163 0.202036 -0.328418
