3.139810463415394     4.94727819770012
3.3218542840247736     4.818660597786778
3.564579378170614     4.84277123829909
3.8073044723164546     4.918604862531945
4.050029566462295     5.004833792316475
4.292754660608136     5.072046919262572
4.535479754753976     5.092100855169352
4.778204848899817     5.071080656945114
5.020929943045657     5.012789485157542
5.263655037191498     4.956780209710583
5.513735437220545     4.900671779246201
5.749105225483178     4.891160217742447
6.000656686688867     4.92777836531857
6.232348822009897     4.972498742211175
6.4772805079207     5.006848169751015
6.72000560206654     5.026902105657793
6.962730696212381     5.029461502953213
7.205455790358222     5.018329522204961
7.448180884504062     4.993506163413034
7.690905978649901     4.982374182664782
7.933631072795743     4.968960305575916
8.176356166941583     4.966955910190112
8.419081261087424     4.971797203826144
8.661806355233264     4.982723554370475
8.904531449379105     4.982240423211745
9.147256543524945     4.981757292053015
9.389981637670786     4.981274160894285
9.632706731816626     4.980791029735556
9.875431825962467     4.979547266463289
10.118156920108307     4.979824767418096
10.360882014254146     4.977059739918754
10.603607108399988     4.978858505100637
10.846332202545828     4.9783753739419065
11.089057296691669     4.977892242783177
11.331782390837509     4.981212272192134
11.576714076748312     4.9844518462882945
11.81723257912919     4.979485377761137
12.059957673275031     4.975199086034721
12.30268276742087     4.9633064731729295
12.545407861566712     4.9628233420142
12.788132955712552     4.973749692558531
13.030858049858393     4.974027193513338
13.273583144004233     4.973544062354609
13.516308238150073     4.97306093119588
13.759033332295914     4.97257780003715
14.001758426441754     4.9720946688784196
14.244483520587595     4.97161153771969
14.487208614733435     4.97112840656096
14.6527029971056     4.970798998952736
2.614173228346457     5.275496514368825
2.6299212598425203     5.633745423541802
2.6456692913385833     5.968108982396308
2.6771653543307092     6.314383870805958
2.692913385826772     6.648747429660464
2.7244094488188977     6.899480916796228
2.755905511811024     7.042730327498871
2.818897637795276     6.755980741260846
2.8503937007874023     6.529007222027182
2.866141732283465     6.325950398716084
2.881889763779528     6.110950900245749
2.9291338582677167     5.895888710567229
2.9448818897637805     5.716717237574603
2.9606299212598426     5.513660414263503
3.0078740157480324     5.346368925221927
3.0236220472440944     5.203025477707007
3.0708661417322842     5.059619338983901
