# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
4500 113.678 3.38372 2.6134 -3.39393 0.286777 -0.241748
4550 112.513 3.54927 2.84536 -3.56256 0.151223 -0.250866
4600 111.422 3.44528 2.85322 -3.34946 0.0597725 0.0533005
4650 111.234 3.64659 2.69565 -3.2369 -0.0979208 0.0524649
4700 111.582 3.43902 2.35161 -3.03778 0.0145626 -0.0959095
4750 111.859 3.18865 2.28842 -3.21226 -0.058781 0.0214082
4800 112.688 3.33087 2.61244 -3.47601 -0.226943 -0.141
4850 111.254 3.48764 2.98461 -3.28985 -0.106306 -0.12698
4900 111.593 3.73119 3.27134 -3.43177 0.0465528 -0.445387
4950 111.047 3.70494 2.81621 -3.11722 0.258749 -0.280591
5000 110.95 3.64802 2.82562 -3.09215 0.233152 0.0356782
5050 111.138 3.50877 3.02019 -3.31112 0.146113 0.189081
5100 111.361 3.13387 2.83538 -2.98841 -0.0426429 0.335496
5150 109.503 3.62729 2.32307 -2.68506 0.0535412 0.345594
5200 110.366 3.39028 2.19851 -2.81271 0.139028 0.418618
5250 110.702 2.86319 2.15576 -3.17626 0.468161 0.301016
5300 111.414 3.43195 2.32045 -3.79982 0.78373 -0.0990127
5350 110.886 3.79086 2.71191 -3.63907 0.627402 -0.141398
5400 111.559 3.25788 2.68243 -3.16125 0.0597424 -0.0959903
5450 111.827 3.21185 2.84059 -3.28772 -0.0592809 -0.187878
5500 111.748 3.19785 2.65535 -2.92265 -0.14626 -0.236346
5550 112.661 3.12364 2.50439 -3.13785 -0.262182 -0.0987988
5600 112.683 3.20159 2.81006 -3.32185 0.141532 -0.0903463
5650 111.333 2.72645 3.06798 -2.85 0.0354049 -0.0615415
5700 111.226 2.81659 3.29707 -2.7194 0.00183857 0.0408926
5750 110.273 3.28297 2.86025 -2.94201 -0.10488 0.176847
5800 110.893 3.06653 2.68766 -3.26529 0.112311 0.250709
5850 111.806 3.4348 3.16512 -3.42288 0.441941 -0.0696039
5900 111.444 3.13993 2.28372 -3.3051 -0.193951 -0.0386662
5950 111.71 3.07112 2.14095 -3.49598 -0.446539 0.145197
6000 112.541 3.39956 2.03125 -3.9558 -0.305482 0.101275
6050 112.097 3.74915 2.49324 -3.76154 -0.309442 0.292523
6100 111.578 3.52371 2.75709 -3.49877 -0.0456345 0.10567
6150 110.898 3.31341 2.8623 -3.18749 0.320633 -0.0547874
6200 109.829 3.46655 2.89321 -3.11835 0.311876 -0.0909851
6250 109.93 3.01381 2.43668 -2.97031 -0.0769486 -0.0952285
6300 110.241 3.25367 2.42081 -2.83687 -0.137117 -0.130806
6350 110.543 3.14535 2.3051 -2.66628 0.0414928 -0.203662
6400 111.926 3.0765 2.24914 -2.74809 0.213812 -0.0743222
6450 111.566 3.16594 2.39941 -2.66165 0.677216 0.00935426
6500 109.902 3.15193 2.39008 -2.69409 0.422603 -0.0565999
6550 109.088 3.26735 2.66209 -3.1329 0.517776 -0.11464
6600 109.592 3.44286 3.25368 -3.13968 0.341107 0.0757887
6650 111.127 3.35842 3.41302 -3.57568 0.272813 -0.0495776
6700 110.786 3.8643 3.33158 -3.30529 0.0896931 -0.0786946
6750 111.251 3.91985 3.36353 -3.14511 0.0595348 0.0512037
6800 110.099 3.71155 3.69082 -2.9668 0.211262 -0.164289
6850 109.784 3.42039 3.17178 -2.96284 0.156977 -0.147226
6900 109.891 3.29178 2.79097 -3.34408 0.134668 -0.250016
6950 110.105 3.55098 2.71114 -3.37755 -0.16765 -0.208556
7000 109.294 3.72128 2.71338 -3.47387 -0.305838 -0.126696
7050 108.857 3.58362 2.70339 -3.49125 -0.307971 -0.018355
7100 110.483 3.57872 2.75523 -3.18519 -0.11535 -0.080127
7150 110.129 3.48604 3.10269 -2.91662 -0.345505 0.0036568
7200 111.911 3.36531 3.22161 -3.19624 -0.282266 -0.0640373
7250 112.27 3.27681 3.08973 -3.06892 -0.175003 0.0171224
7300 111.754 3.61951 3.06249 -3.04456 -0.373472 -0.0385975
7350 111.551 3.45127 2.83999 -3.19901 -0.0756829 -0.0158109
7400 110.583 3.43565 2.61787 -2.96437 -0.0414234 -0.0401992
7450 109.242 3.39169 2.82435 -2.88202 0.111698 0.0301775
