# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
4400 1.79889 1.75771 1.32709 0.0730189 0.106826 -0.123796
4450 1.64158 1.593 1.38844 0.0672451 0.015548 -0.124587
4500 1.64692 1.45849 1.65942 -0.052165 0.0181371 -0.102173
4550 1.82139 1.46143 1.79661 0.135365 -0.232479 -0.131725
4600 1.48396 1.33088 1.91837 0.102156 -0.0928958 -0.229405
4650 1.37281 1.58653 1.93991 -0.12776 -0.115681 0.0194266
4700 1.79927 1.69871 1.6668 -0.0456802 -0.0086467 -0.00500482
4750 1.79736 1.81604 1.44952 -0.339056 0.224137 -0.0609559
4800 1.8199 2.27151 1.72801 -0.0268977 0.189455 -0.102978
4850 1.7709 2.35579 1.89878 0.0182386 0.170251 -0.130587
4900 1.77263 2.06256 1.83572 0.174732 0.170945 -0.153708
4950 1.74953 2.06425 1.76962 0.0151039 0.149769 0.133807
5000 1.84479 1.96297 1.5825 -0.325895 0.00743383 -0.0591312
5050 1.68438 1.40107 1.81474 -0.185747 -0.0961422 0.0287171
5100 1.79706 1.34382 1.87168 0.0591841 0.152762 0.0178797
5150 1.73661 1.46101 2.01052 -0.103402 0.138752 0.074764
5200 1.77823 1.28783 1.54744 -0.27036 0.0640175 0.0445417
5250 1.7233 1.49437 1.55999 -0.379054 0.226015 0.0469615
5300 1.78492 1.59286 1.55003 -0.379995 0.0532249 0.210895
5350 1.86079 1.51583 1.52662 -0.357412 0.159113 0.285373
5400 1.75316 1.60155 1.52243 -0.194402 0.0735142 0.0158845
5450 1.7293 1.52497 1.38226 0.0282849 0.105644 0.00148996
5500 1.78064 1.54815 1.7877 0.0488354 0.240062 -0.0708716
5550 1.79847 1.40451 1.83275 0.0155229 0.210277 -0.00797302
5600 1.73842 1.47961 1.92375 -0.00883219 0.0748226 0.0403366
5650 1.37382 1.38169 1.90177 -0.094174 0.127651 0.0103367
5700 1.57451 1.42025 1.38682 -0.0190486 0.0632404 -0.0574883
5750 1.75553 1.26837 1.58638 0.0626095 0.0272838 0.0371049
5800 2.12178 1.3771 1.56937 -0.0394898 0.0155505 0.0951722
5850 1.72222 1.56271 1.57716 -0.134913 -0.14294 -0.0544317
5900 1.63581 1.47993 1.35275 -0.123228 -0.242093 -0.0827477
5950 1.79402 1.61029 1.51728 0.0391444 -0.194264 0.0394579
6000 1.74714 1.90715 1.82137 0.199885 -0.057035 0.241678
6050 1.97775 1.81459 1.60934 0.17627 -0.0207502 0.150468
6100 1.99515 1.8515 1.70787 0.154346 -0.0150167 -0.13053
6150 1.92875 1.78454 1.57685 0.0128634 -0.328057 0.0726478
6200 1.64745 1.71007 1.63138 -0.139038 -0.453102 -0.0463171
6250 1.63598 1.82683 1.38681 -0.2244 -0.110476 0.0639151
6300 1.55203 1.99472 1.47685 0.0253937 0.12899 0.17497
6350 1.73881 1.73508 1.19688 -0.00112184 0.055972 0.171966
6400 1.83849 1.48652 1.35599 -0.178619 -0.121373 0.25933
6450 1.38181 1.2832 1.28242 -0.0970949 0.0899891 0.211836
6500 1.0294 1.39096 1.27547 -0.0500328 0.0272326 0.203957
6550 1.29117 1.68692 1.49226 -0.111366 -0.106705 0.167186
6600 1.55755 1.63257 1.52006 -0.138233 -0.238406 0.242781
6650 1.59605 1.95688 1.85188 0.00949855 -0.225182 0.0627259
6700 1.33583 1.87781 1.72433 0.228432 -0.218106 -0.116628
6750 1.951 1.75858 1.654 0.29679 -0.0666518 -0.213992
6800 1.93587 2.05096 1.8182 0.296536 -0.163863 -0.196594
6850 1.7913 1.7412 1.77006 0.435627 -0.339231 -0.0370551
6900 1.66827 1.79155 1.42131 0.316641 -0.277965 -0.0684634
6950 1.32521 1.6 1.21727 -0.0171747 -0.118805 -0.0512794
7000 1.37511 1.53817 1.25139 -0.00630304 -0.113395 0.000329203
7050 1.5666 1.53498 1.31435 0.00257584 -0.156905 -0.0496446
7100 1.87893 1.38331 1.40635 0.132225 -0.109838 -0.0796105
7150 1.93081 1.2034 1.4321 0.185194 0.0315712 -0.043461
7200 2.03085 1.53311 1.67068 0.250446 0.195724 0.203916
7250 2.28023 1.75103 1.79922 0.217965 0.245845 0.344281
7300 2.23939 1.75414 1.96147 0.184586 0.110327 0.271285
7350 2.17731 1.81553 2.09543 0.138606 -0.0317409 0.182862
7400 1.82891 1.76221 1.97669 -0.0606296 0.05685 0.282708
7450 1.86968 1.53208 2.06748 -0.11442 0.139023 0.174346
7500 2.05917 1.4231 1.88671 -0.0789967 0.254894 0.0935556
7550 1.698 1.26728 1.59038 -0.0579863 0.0173694 0.249052
7600 1.35195 1.53877 1.20861 0.0215395 -0.0556234 0.144607
7650 1.54453 1.39447 1.36864 -0.0597472 -0.0341427 0.0857348
7700 1.7107 1.63861 1.40849 -0.159451 0.00127916 0.101701
7750 1.63862 1.5679 1.40868 -0.0849983 -0.106755 0.0639854
7800 1.52533 1.70457 1.62605 -0.0176923 0.0463979 -0.0607406
7850 1.54533 1.61901 1.66982 0.0610893 0.0140269 -0.0368908
7900 1.8012 1.66003 1.76883 -0.100016 -0.0397097 -0.102475
7950 1.38545 1.54371 1.66412 -0.313249 -0.00924444 -0.261395
8000 1.45058 1.62858 1.53629 -0.16864 0.0277338 -0.0570015
8050 1.36945 1.81063 1.40221 -0.00862659 0.0441623 -0.0243036
8100 1.32317 1.82529 1.69259 0.168399 0.0489689 0.0449894
8150 1.35363 1.89561 1.43607 0.0915954 0.194398 -0.00758702
8200 1.46982 1.64094 1.44583 0.137547 0.272723 -0.0229301
8250 1.5821 1.75023 1.48228 0.0684818 0.164439 0.0639829
8300 1.91204 1.92878 1.74149 -0.0380131 0.159725 0.0644666
8350 1.84079 1.81551 1.85095 -0.241302 0.122477 0.0462547
8400 2.26024 1.77268 1.57483 -0.216571 0.261378 -0.272787
8450 2.66937 1.73474 1.68608 -0.076795 0.169545 -0.403445
8500 2.17788 1.72913 2.06603 0.0795441 0.0626868 -0.235454
8550 1.99804 1.97624 1.63473 -0.208402 0.0509574 -0.0911931
8600 1.55738 1.67663 1.81044 -0.128587 0.297711 -0.0421899
8650 1.70882 1.78526 1.5866 -0.0976333 0.0230871 -0.0283872
8700 1.87966 1.70753 1.31416 -0.279791 0.0481306 -0.0545131
8750 1.67957 2.03664 1.48161 -0.223988 0.0404475 -0.0521186
8800 1.72539 2.14094 1.52906 -0.0307045 0.134337 0.225377
8850 1.79537 1.5801 1.78022 -0.131168 -0.163867 0.0994116
8900 1.80035 1.60021 2.10512 -0.376999 -0.418516 0.190662
8950 1.80606 1.65186 1.89169 -0.401548 -0.227763 0.0266225
9000 1.85612 1.8316 1.58833 -0.177772 -0.210182 -0.0048715
9050 1.87723 1.89292 1.48615 -0.0229423 -0.145833 -0.0831419
9100 1.59021 1.73265 1.52961 0.150521 0.0266128 -0.127016
9150 1.71031 1.56535 1.23198 0.161265 0.00271312 -0.039421
9200 1.43022 1.43632 1.29362 -0.0732236 -0.214048 -0.0841229
9250 1.28912 1.47307 1.70119 -0.0505793 -0.282173 -0.119416
9300 1.29301 1.63935 1.44846 0.131636 -0.109278 -0.134367
9350 1.24193 1.72541 1.33274 0.322013 -0.0291732 -0.222276
9400 1.63328 1.83515 1.61347 0.168726 0.0300873 -0.207189
9450 1.75464 1.83826 1.71601 -0.0287627 0.111502 0.00972023
9500 1.90859 2.00574 2.03155 0.283551 0.071004 0.0826697
9550 1.7841 2.33426 2.18353 0.416705 0.0127413 -0.00807329
9600 1.7449 2.16722 1.92239 0.268492 0.176724 0.00635617
9650 1.58281 1.84154 1.95471 0.196865 0.199467 -0.193652
9700 1.62176 1.55606 1.89935 -0.021126 0.0300566 0.0379805
9750 1.73737 1.36564 1.30107 -0.0755946 -0.0248717 -0.0260515
9800 1.7152 1.27324 1.36657 0.0568598 -0.000553705 -0.2388
9850 1.61229 1.05897 1.36811 -0.119721 -0.00766574 -0.199528
9900 1.2627 1.21205 1.29468 -0.0225766 -0.0337303 -0.458312
9950 1.4079 1.43691 1.50555 0.259846 -0.128975 -0.154596
10000 1.53278 1.50832 1.90131 0.326265 -0.290293 0.00498381
10050 1.70585 1.63426 1.81176 0.180937 -0.0904318 -0.0544645
10100 1.5695 1.73315 1.62881 -0.195251 0.0947335 0.0531928
10150 2.13014 1.84604 1.92057 -0.22096 0.137714 0.0712316
10200 2.14176 1.76674 1.85692 -0.165344 0.0865838 0.175365
10250 2.07762 1.77197 1.62141 0.0135169 0.0364853 0.299128
10300 1.79053 1.79334 1.35522 0.000140191 -0.0625962 0.234849
10350 2.09646 2.02615 1.48994 -0.0659243 -0.0171155 0.196308
10400 1.93685 1.47332 1.52356 0.0293239 -0.10784 0.0839402
10450 1.62787 1.5528 1.60219 0.0511833 -0.119151 0.211293
10500 1.98719 1.65284 1.74715 0.112166 0.189885 0.0735255
10550 1.83886 1.91461 1.96389 0.044935 0.180692 0.234426
10600 1.65606 1.83241 1.67516 0.0561932 0.345084 0.208987
