# Time-averaged data for fix fxpress
# TimeStep c_computePress[1] c_computePress[2] c_computePress[3] c_computePress[4] c_computePress[5] c_computePress[6]
4550 132.286 3.33272 2.44575 -3.37618 -0.0737727 -0.114835
4600 131.952 3.08688 2.60368 -3.24226 0.0456586 -0.0467605
4650 131.735 3.16299 2.54432 -3.21452 -0.133642 -0.0462711
4700 131.029 3.45584 2.60994 -3.44991 -0.128742 -0.0271424
4750 130.635 3.56989 2.75936 -3.37797 -0.0582393 0.000663543
4800 131.739 3.83244 2.9842 -3.49267 0.0363668 -0.0883642
4850 131.773 3.95697 2.86651 -3.25334 -0.113547 -0.141782
4900 130.694 3.95036 2.49326 -3.12443 -0.0532862 -0.313031
4950 131.59 4.12338 2.55459 -3.23035 -0.0778565 -0.392834
5000 131.854 3.7133 2.72338 -3.14581 -0.118485 -0.352749
5050 131.553 3.31512 3.08347 -3.0719 -0.477198 -0.0817245
5100 133.747 3.51229 3.18704 -3.12348 -0.615762 0.173688
5150 134.105 3.72182 3.03952 -3.2819 -0.379891 0.0231268
5200 132.5 3.32893 3.05509 -3.43651 -0.396416 -0.00927525
5250 132.571 3.49643 3.0957 -3.47575 -0.168174 -0.0289523
5300 132.653 3.82134 3.34443 -3.31927 -0.142319 -0.1585
5350 131.543 3.74149 3.23472 -3.17609 -0.328774 0.17231
5400 131.517 3.87518 3.02277 -3.16582 -0.201475 0.0450534
5450 132.163 3.55401 2.71454 -3.22851 -0.106853 -0.199298
5500 134.131 4.04566 2.64343 -3.51133 -0.226115 -0.0845252
5550 134.874 3.39775 2.34031 -3.56621 -0.107094 -0.0999169
5600 135.202 3.55412 2.27483 -3.62261 -0.24841 -0.123342
5650 135.381 4.18936 2.41912 -3.85457 -0.277951 -0.200634
5700 134.724 4.17003 2.59206 -3.62564 0.13693 -0.321857
5750 134.943 3.97672 3.10095 -3.48816 -0.0971914 -0.140013
5800 134.357 3.82507 2.68232 -3.29755 -0.333005 0.0733794
5850 134.58 3.66599 2.57276 -3.2334 -0.248216 0.0384485
5900 135.261 3.81593 2.74301 -3.47303 -0.0557317 -0.186255
5950 134.834 3.99971 2.72533 -3.51608 -0.0230677 0.21403
6000 134.618 3.67058 2.66501 -3.75105 -0.204953 0.170633
6050 134.263 4.00102 2.634 -4.01904 -0.0306293 -0.125146
6100 134.001 4.10389 3.02602 -3.85972 0.286792 -0.13193
6150 132.967 3.94119 3.21794 -3.39981 -0.122433 0.10845
6200 132.249 3.92728 3.02726 -3.08364 0.126266 0.0520423
6250 130.361 3.28369 2.78073 -3.13509 0.377166 -0.118109
6300 130.688 3.11112 2.5476 -3.07678 0.386932 0.128604
6350 130.937 3.43008 2.40613 -3.44003 0.141767 0.0371369
6400 131.45 3.36517 2.83975 -3.20297 0.19987 -0.0314634
6450 131.29 3.45197 2.98521 -2.7462 -0.133365 0.189624
6500 129.985 3.73449 2.48555 -2.74889 0.104472 0.0263395
6550 130.211 4.32947 2.6348 -3.42983 0.162234 0.0832932
6600 131.783 4.14614 2.56426 -3.38952 0.347888 0.00345815
6650 133.972 3.71796 2.92322 -3.33609 0.0135963 -0.0915352
6700 134.035 3.77592 3.03145 -3.70963 -0.145839 0.0536905
6750 134.561 3.94726 2.86042 -3.31892 -0.170038 0.0582911
6800 134.132 4.0237 3.04507 -3.24655 -0.170754 0.198356
6850 132.263 3.52956 3.13097 -3.44562 -0.0291279 0.0332455
6900 132.255 4.2642 3.12396 -3.5159 0.0057899 -0.106294
6950 131.737 4.00485 3.06514 -3.5163 -0.0600392 0.189607
7000 133.762 3.65011 2.88104 -3.60833 0.151642 0.14261
7050 134.492 3.62533 3.0891 -3.64059 0.165244 0.00966919
7100 132.997 3.99572 2.51432 -3.66983 0.187685 0.0124079
7150 133.573 3.29017 2.24082 -3.42764 0.0573984 0.0670964
7200 135.784 3.13989 2.37968 -3.78414 0.0851033 0.0253212
7250 135.666 3.18377 2.96749 -3.69301 -0.0232003 0.143277
7300 135.535 3.49094 2.74326 -3.87776 0.147749 0.259818
7350 133.814 3.44846 2.81844 -3.65052 -0.118327 0.520015
7400 133.937 3.50414 2.6399 -3.28654 0.202985 0.394285
7450 131.664 3.54917 2.60886 -3.16301 0.129744 0.273943
7500 130.379 3.49509 2.71512 -3.18823 -0.176401 0.157163
7550 129.793 3.51792 2.65963 -3.38049 0.0268763 -0.0243502
7600 130.138 3.76193 2.7289 -3.52084 -0.02355 0.028407
7650 131.955 4.02908 2.68989 -3.52158 -0.047552 0.270305
7700 132.974 3.84784 2.74386 -3.29086 -0.330477 0.473278
7750 132.559 3.86918 3.17741 -3.05493 -0.187077 0.209411
7800 133.192 3.81788 3.39885 -3.2238 -0.0863934 0.097963
7850 131.783 3.58214 3.25484 -3.34475 -0.323135 0.280129
7900 132.447 3.37971 3.18001 -3.32735 -0.208775 0.408513
7950 133.959 3.4097 2.88701 -3.26764 -0.369962 0.18632
8000 132.316 3.39957 2.51487 -3.11779 -0.227282 0.150473
8050 132.613 3.38708 2.46997 -3.30622 -0.258156 0.0874642
8100 133.964 3.55732 2.3629 -3.29744 -0.246915 0.14126
8150 132.997 3.419 2.68839 -3.0752 -0.417693 0.100614
8200 134.098 3.34221 2.80795 -3.28871 -0.679055 0.273204
8250 133.312 3.49014 2.48814 -3.47392 -0.512763 0.169374
8300 133.721 3.89514 2.71545 -3.60676 -0.219377 0.22641
8350 133.476 3.31385 2.77418 -3.48411 -0.263557 0.333347
8400 133.454 3.00776 3.21945 -3.25466 0.0424979 0.289446
8450 134.187 3.68267 2.9877 -3.42495 0.121494 -0.0427873
8500 133.618 3.26737 2.86027 -3.13332 0.0714514 -0.355397
8550 133.368 3.4259 3.12271 -3.21265 0.274048 -0.328218
8600 133.012 3.38956 2.85159 -3.18092 0.0894069 -0.204513
8650 133 3.57493 2.69048 -2.87368 0.190161 -0.0578791
8700 133.262 3.41263 2.93059 -2.95481 0.250499 -0.181051
8750 134.646 3.61895 2.64299 -3.27203 0.118113 -0.175761
8800 133.123 3.85198 2.24444 -3.43969 -0.0454717 -0.206244
8850 133.633 3.73538 2.31629 -3.22349 -0.24811 -0.260213
8900 134.097 3.75592 2.60753 -3.12506 -0.328746 0.110785
8950 134.39 3.99148 2.54221 -2.92964 -0.381639 -0.00440107
9000 134.086 4.17612 2.71458 -3.12889 -0.0440071 -0.231899
9050 134.503 3.44437 2.69859 -2.82516 0.049142 -0.165101
9100 134.508 4.26349 3.02536 -3.19979 0.0734576 -0.0365774
9150 133.739 3.84869 2.60572 -3.2388 -0.255153 0.17408
9200 135.648 4.31562 2.57977 -3.6517 -0.197916 0.0148266
9250 135.259 4.12107 2.53001 -3.43509 -0.383856 -0.124561
9300 134.272 3.92633 2.43983 -3.18934 -0.444154 -0.0814093
9350 134.918 3.90554 2.63323 -3.61532 -0.467123 0.361048
9400 135.76 3.64928 2.63527 -3.74723 -0.386887 0.43887
9450 135.043 3.14903 2.7709 -3.16524 0.0387749 0.0794837
9500 134.269 3.4702 3.02249 -3.05059 0.273201 -0.193018
9550 134.374 3.12383 2.60464 -2.79298 0.444548 -0.010451
9600 133.948 3.61382 2.76713 -2.98071 0.117165 -0.00122151
9650 134.717 3.65672 2.94874 -3.28714 -0.018998 -0.0848356
9700 132.62 3.64196 3.02568 -3.42358 -0.00616838 -0.0775499
9750 133.418 3.55254 2.97941 -3.48484 -0.253905 -0.0924495
9800 135.272 3.76359 3.05655 -3.85782 -0.369518 0.064185
9850 134.995 3.79068 3.00571 -3.57169 0.124084 0.294959
9900 134.382 3.70398 3.23985 -3.35235 0.112282 0.119269
9950 133.501 3.66043 3.0229 -3.17079 0.0579857 -0.049238
10000 133.129 3.222 2.52628 -2.63329 -0.0780642 -0.0276621
10050 132.77 3.37555 2.66774 -3.31722 0.104856 -0.294752
10100 131.946 3.51335 2.78748 -3.1634 -0.149277 -0.134774
10150 133.541 3.50011 2.9807 -3.2676 -0.286634 -0.268059
10200 134.411 3.27269 3.02577 -3.40975 -0.428967 -0.133334
10250 134.086 3.84276 3.41215 -3.63172 -0.0590554 -0.111603
10300 131.542 4.63691 3.10739 -3.96273 0.015196 0.239466
10350 131.137 4.57738 3.03142 -3.59728 0.299706 -0.158289
10400 131.507 4.16984 3.10281 -3.35671 0.270359 0.0330838
10450 133.994 3.4957 2.96248 -3.54519 0.416787 -0.119163
10500 133.493 3.35815 2.79933 -3.31262 0.571798 -0.307256
10550 133.605 3.68261 2.86448 -3.16734 0.273425 0.0131341
10600 132.458 3.63738 2.98472 -3.12734 0.224899 0.0733916
10650 132.916 3.80237 3.03137 -3.30486 0.0683962 0.0136126
10700 133.505 3.97035 3.19918 -3.00566 0.192056 -0.214702
10750 132.957 3.51306 3.05801 -2.48284 -0.0392388 -0.212645
10800 132.846 3.78944 2.99928 -2.80718 -0.144417 0.00115092
10850 132.078 3.73175 3.08358 -2.81711 -0.435165 0.025595
10900 131.776 4.04357 3.10225 -3.29147 -0.0985265 -0.0207104
10950 131.578 3.92045 3.16039 -3.52224 -0.0250583 -0.0634504
11000 132.17 3.61554 2.89393 -3.55203 -0.116923 -0.142682
11050 131.249 3.66312 2.96826 -3.41422 -0.189277 -0.0868961
11100 132.135 3.93643 3.36267 -3.54666 -0.163305 -0.184647
11150 133.799 4.31743 3.10644 -3.81192 -0.173198 0.00438131
11200 132.552 3.69475 3.05822 -3.51392 -0.224723 0.155202
11250 133.216 3.50957 3.36114 -3.45214 0.0754376 -0.194598
11300 132.524 3.4503 3.22971 -3.53158 0.175288 -0.33805
11350 134.477 3.45613 3.11964 -3.52912 0.0757662 -0.323524
11400 133.641 3.13352 2.71111 -3.14222 -0.0180242 -0.254205
11450 133.863 3.50837 2.73941 -3.2327 -0.360114 0.0837388
11500 133.391 3.93436 2.91777 -3.35377 -0.454346 -0.0761991
11550 133.271 3.91953 2.88432 -3.26984 -0.400855 0.0277293
11600 132.594 3.87279 2.51059 -2.99 -0.158688 -0.00769993
11650 134.319 4.08796 3.02001 -3.43672 -0.474092 0.436149
11700 135.204 3.27093 2.99439 -3.03682 -0.107692 0.164698
11750 134.658 3.45509 3.1067 -3.13145 -0.307696 0.296573
11800 134.569 3.38627 2.79165 -3.07836 -0.465208 0.39545
11850 135.714 3.26226 2.80106 -3.16844 -0.417937 0.245328
11900 134.582 2.8696 2.4011 -3.04686 -0.274041 -0.00254038
11950 134.332 3.52142 2.45889 -2.9525 -0.226253 0.0191618
12000 132.233 3.59869 2.53481 -3.12635 -0.307107 0.0361181
12050 131.626 3.51878 2.10993 -3.46243 -0.0583001 -0.023959
12100 134.016 4.03355 2.55759 -4.10738 -0.17897 0.0310007
12150 132.799 4.2813 2.62537 -4.3341 -0.145327 0.201111
12200 132.44 3.95557 2.96162 -3.97072 -0.106626 -0.0415501
12250 132.269 3.5865 2.96587 -3.57197 -0.0341596 0.00675135
12300 133.646 4.06331 2.86553 -3.77434 0.200447 -0.0513165
12350 133.612 4.17074 2.49554 -3.61971 0.265328 -0.124775
12400 133.871 4.17231 2.70935 -3.12579 0.331542 -0.0096523
12450 134.894 4.10638 2.60729 -3.20689 -0.0332443 0.365745
12500 133.273 4.29004 3.03939 -3.34952 -0.187685 0.293489
12550 132 4.33342 3.34378 -3.20149 -0.129116 -0.0175535
12600 132.89 4.2076 3.53489 -3.21784 -0.226489 -0.25119
12650 132.522 4.10206 3.27372 -3.40853 -0.0210971 -0.233274
12700 134.231 3.8968 3.36497 -3.56564 -0.0168965 -0.106648
12750 135.394 4.10874 2.90706 -3.66978 -0.0242149 0.22065
12800 134.479 3.93951 2.79727 -3.52655 0.162121 0.255939
12850 135.574 3.3806 2.85474 -3.15098 0.0437324 -0.10299
12900 135.488 3.98555 3.28316 -3.72163 -0.0279847 0.127014
